filename,year,month,label,patchcore_score
ech_kalor_Canon_2018-09-01_02.11.48.jpg,2018,9,lave,
ech_kalor_Canon_2018-09-01_05.11.48.jpg,2018,9,normal,
ech_kalor_Canon_2018-09-01_08.11.49.jpg,2018,9,lave,
ech_kalor_Canon_2018-09-01_11.11.49.jpg,2018,9,normal,
ech_kalor_Canon_2018-09-01_17.12.22.jpg,2018,9,lave,
ech_kalor_Canon_2018-09-01_17.51.26.jpg,2018,9,lave,
ech_kalor_Canon_2018-09-01_19.26.44.jpg,2018,9,normal,
ech_kalor_Canon_2018-09-01_19.43.21.jpg,2018,9,lave,
ech_kalor_Canon_2018-09-01_20.13.21.jpg,2018,9,lave,
ech_kalor_Canon_2018-10-01_00.11.48.jpg,2018,10,lave,
ech_kalor_Canon_2018-10-01_01.11.49.jpg,2018,10,lave,
ech_kalor_Canon_2018-10-01_02.11.49.jpg,2018,10,lave,
ech_kalor_Canon_2018-10-01_05.11.49.jpg,2018,10,lave,
ech_kalor_Canon_2018-10-01_08.11.49.jpg,2018,10,lave,
ech_kalor_Canon_2018-10-01_11.11.48.jpg,2018,10,normal,
ech_kalor_Canon_2018-10-01_17.12.22.jpg,2018,10,lave,
ech_kalor_Canon_2018-10-01_18.32.09.jpg,2018,10,normal,
ech_kalor_Canon_2018-10-01_18.38.57.jpg,2018,10,lave,
ech_kalor_Canon_2018-10-01_18.43.56.jpg,2018,10,lave,
ech_kalor_Canon_2018-10-01_19.06.02.jpg,2018,10,lave,
ech_kalor_Canon_2018-10-01_19.15.23.jpg,2018,10,normal,
ech_kalor_Canon_2018-10-01_19.18.56.jpg,2018,10,lave,
ech_kalor_Canon_2018-10-01_19.21.45.jpg,2018,10,normal,
ech_kalor_Canon_2018-10-01_19.28.01.jpg,2018,10,lave,
ech_kalor_Canon_2018-10-01_19.43.21.jpg,2018,10,normal,
ech_kalor_Canon_2018-10-01_20.13.22.jpg,2018,10,lave,
ech_kalor_Canon_2018-10-01_20.27.29.jpg,2018,10,normal,
ech_kalor_Canon_2018-10-01_22.11.49.jpg,2018,10,lave,
ech_kalor_Canon_2018-10-01_23.11.48.jpg,2018,10,normal,
ech_kalor_Canon_2018-10-02_00.11.49.jpg,2018,10,normal,
ech_kalor_Canon_2018-10-02_01.11.48.jpg,2018,10,normal,
ech_kalor_Canon_2018-10-02_02.11.48.jpg,2018,10,lave,
ech_kalor_Canon_2018-10-02_05.11.49.jpg,2018,10,lave,
ech_kalor_Canon_2018-10-02_08.11.48.jpg,2018,10,lave,
ech_kalor_Canon_2018-10-02_11.11.49.jpg,2018,10,normal,
ech_kalor_Canon_2018-10-02_16.27.46.jpg,2018,10,normal,
ech_kalor_Canon_2018-11-01_00.11.48.jpg,2018,11,normal,
ech_kalor_Canon_2018-11-01_01.11.49.jpg,2018,11,lave,
ech_kalor_Canon_2018-11-01_02.11.49.jpg,2018,11,lave,
ech_kalor_Canon_2018-11-01_05.11.48.jpg,2018,11,lave,
ech_kalor_Canon_2018-11-01_08.11.49.jpg,2018,11,lave,
ech_kalor_Canon_2018-11-01_11.11.48.jpg,2018,11,normal,
ech_kalor_Canon_2018-11-01_17.12.21.jpg,2018,11,normal,
ech_kalor_Canon_2018-11-01_19.43.21.jpg,2018,11,lave,
ech_kalor_Canon_2018-11-01_20.13.22.jpg,2018,11,normal,
ech_kalor_Canon_2018-11-01_21.38.00.jpg,2018,11,lave,
ech_kalor_Canon_2019-01-01_00.11.48.jpg,2019,1,normal,
ech_kalor_Canon_2019-01-01_01.11.48.jpg,2019,1,normal,
ech_kalor_Canon_2019-01-01_02.11.48.jpg,2019,1,normal,
ech_kalor_Canon_2019-02-21_10.50.26.jpg,2019,2,lave,
ech_kalor_Canon_2019-02-21_11.11.49.jpg,2019,2,normal,
ech_kalor_Canon_2019-02-21_17.12.22.jpg,2019,2,lave,
ech_kalor_Canon_2019-03-01_00.11.48.jpg,2019,3,normal,
ech_kalor_Canon_2019-03-01_00.21.48.jpg,2019,3,normal,
ech_kalor_Canon_2019-03-01_00.31.48.jpg,2019,3,normal,
ech_kalor_Canon_2019-04-01_00.11.49.jpg,2019,4,normal,
ech_kalor_Canon_2019-04-01_00.20.18.jpg,2019,4,normal,
ech_kalor_Canon_2019-04-01_00.30.19.jpg,2019,4,normal,
ech_kalor_Canon_2019-05-01_00.11.48.jpg,2019,5,lave,
ech_kalor_Canon_2019-05-01_00.20.18.jpg,2019,5,lave,
ech_kalor_Canon_2019-05-01_00.30.18.jpg,2019,5,lave,
ech_kalor_Canon_2019-06-01_00.10.13.jpg,2019,6,lave,
ech_kalor_Canon_2019-06-01_00.20.18.jpg,2019,6,lave,
ech_kalor_Canon_2019-06-01_00.30.18.jpg,2019,6,lave,
ech_kalor_Canon_2019-07-03_11.10.16.jpg,2019,7,normal,
ech_kalor_Canon_2019-07-03_17.10.47.jpg,2019,7,normal,
ech_kalor_Canon_2019-07-03_22.10.15.jpg,2019,7,normal,
ech_kalor_Canon_2019-08-01_00.10.17.jpg,2019,8,normal,
ech_kalor_Canon_2019-08-01_01.10.16.jpg,2019,8,normal,
ech_kalor_Canon_2019-08-01_02.10.17.jpg,2019,8,normal,
ech_kalor_Canon_2019-08-01_05.10.17.jpg,2019,8,normal,
ech_kalor_Canon_2019-08-01_08.10.17.jpg,2019,8,lave,
ech_kalor_Canon_2019-09-01_00.10.15.jpg,2019,9,normal,
ech_kalor_Canon_2019-09-01_01.10.17.jpg,2019,9,normal,
ech_kalor_Canon_2019-09-01_02.10.15.jpg,2019,9,normal,
ech_kalor_Canon_2019-10-04_05.10.15.jpg,2019,10,lave,
ech_kalor_Canon_2019-10-04_08.10.17.jpg,2019,10,normal,
ech_kalor_Canon_2019-10-04_11.10.18.jpg,2019,10,normal,
ech_kalor_Canon_2019-11-01_00.10.17.jpg,2019,11,normal,
ech_kalor_Canon_2019-11-01_01.10.17.jpg,2019,11,normal,
ech_kalor_Canon_2019-11-01_02.10.17.jpg,2019,11,lave,
ech_kalor_Canon_2019-12-01_00.10.15.jpg,2019,12,normal,
ech_kalor_Canon_2019-12-01_01.10.17.jpg,2019,12,normal,
ech_kalor_Canon_2019-12-01_02.10.16.jpg,2019,12,normal,
ech_kalor_Canon_2020-01-01_00.10.15.jpg,2020,1,normal,
ech_kalor_Canon_2020-01-01_01.10.15.jpg,2020,1,normal,
ech_kalor_Canon_2020-01-01_02.10.17.jpg,2020,1,normal,
ech_kalor_Canon_2020-01-01_05.10.17.jpg,2020,1,normal,
ech_kalor_Canon_2020-01-01_08.10.17.jpg,2020,1,normal,
ech_kalor_Canon_2020-01-01_11.10.18.jpg,2020,1,normal,
ech_kalor_Canon_2020-01-01_13.34.04.jpg,2020,1,normal,
ech_kalor_Canon_2020-01-01_16.09.24.jpg,2020,1,normal,
ech_kalor_Canon_2020-01-01_17.15.16.jpg,2020,1,normal,
ech_kalor_Canon_2020-01-01_18.15.15.jpg,2020,1,normal,
ech_kalor_Canon_2020-01-01_22.10.17.jpg,2020,1,normal,
ech_kalor_Canon_2020-01-01_23.10.16.jpg,2020,1,normal,
ech_kalor_Canon_2020-01-02_00.10.17.jpg,2020,1,normal,
ech_kalor_Canon_2020-01-02_01.10.17.jpg,2020,1,normal,
ech_kalor_Canon_2020-01-02_02.10.17.jpg,2020,1,normal,
ech_kalor_Canon_2020-01-02_05.10.17.jpg,2020,1,normal,
ech_kalor_Canon_2020-01-02_08.10.17.jpg,2020,1,normal,
ech_kalor_Canon_2020-01-02_11.10.18.jpg,2020,1,normal,
ech_kalor_Canon_2020-01-02_17.15.16.jpg,2020,1,normal,
ech_kalor_Canon_2020-01-02_18.15.15.jpg,2020,1,normal,
ech_kalor_Canon_2020-01-02_22.10.17.jpg,2020,1,normal,
ech_kalor_Canon_2020-01-02_23.10.15.jpg,2020,1,normal,
ech_kalor_Canon_2020-01-03_00.10.17.jpg,2020,1,normal,
ech_kalor_Canon_2020-01-03_01.10.17.jpg,2020,1,lave,
ech_kalor_Canon_2020-01-03_02.10.16.jpg,2020,1,normal,
ech_kalor_Canon_2020-02-01_00.10.17.jpg,2020,2,normal,
ech_kalor_Canon_2020-02-01_01.10.17.jpg,2020,2,normal,
ech_kalor_Canon_2020-02-01_02.10.17.jpg,2020,2,normal,
ech_kalor_Canon_2020-02-01_05.10.16.jpg,2020,2,normal,
ech_kalor_Canon_2020-02-01_08.10.17.jpg,2020,2,normal,
ech_kalor_Canon_2020-02-01_11.10.18.jpg,2020,2,normal,
ech_kalor_Canon_2020-02-01_17.15.15.jpg,2020,2,normal,
ech_kalor_Canon_2020-02-01_18.03.58.jpg,2020,2,normal,
ech_kalor_Canon_2020-02-01_18.15.16.jpg,2020,2,normal,
ech_kalor_Canon_2020-02-01_22.10.18.jpg,2020,2,normal,
ech_kalor_Canon_2020-02-01_23.10.15.jpg,2020,2,normal,
ech_kalor_Canon_2020-02-02_00.10.16.jpg,2020,2,normal,
ech_kalor_Canon_2020-02-02_01.10.17.jpg,2020,2,normal,
ech_kalor_Canon_2020-02-02_02.10.17.jpg,2020,2,normal,
ech_kalor_Canon_2020-02-02_05.10.17.jpg,2020,2,normal,
ech_kalor_Canon_2020-02-02_08.10.17.jpg,2020,2,lave,
ech_kalor_Canon_2020-02-02_11.10.16.jpg,2020,2,normal,
ech_kalor_Canon_2020-02-02_17.15.15.jpg,2020,2,normal,
ech_kalor_Canon_2020-02-02_18.15.15.jpg,2020,2,normal,
ech_kalor_Canon_2020-02-02_22.10.18.jpg,2020,2,normal,
ech_kalor_Canon_2020-02-02_23.10.15.jpg,2020,2,normal,
ech_kalor_Canon_2020-02-03_00.10.15.jpg,2020,2,normal,
ech_kalor_Canon_2020-02-03_01.10.16.jpg,2020,2,normal,
ech_kalor_Canon_2020-02-03_02.10.17.jpg,2020,2,normal,
ech_kalor_Canon_2020-02-03_05.10.15.jpg,2020,2,normal,
ech_kalor_Canon_2020-03-11_05.10.19.jpg,2020,3,normal,
ech_kalor_Canon_2020-03-11_08.10.19.jpg,2020,3,normal,
ech_kalor_Canon_2020-03-11_11.10.19.jpg,2020,3,normal,
ech_kalor_Canon_2020-03-11_15.14.20.jpg,2020,3,normal,
ech_kalor_Canon_2020-03-11_15.17.38.jpg,2020,3,normal,
ech_kalor_Canon_2020-03-11_15.56.01.jpg,2020,3,normal,
ech_kalor_Canon_2020-03-11_16.37.34.jpg,2020,3,normal,
ech_kalor_Canon_2020-03-11_17.15.17.jpg,2020,3,lave,
ech_kalor_Canon_2020-03-11_17.15.49.jpg,2020,3,lave,
ech_kalor_Canon_2020-03-11_17.18.23.jpg,2020,3,normal,
ech_kalor_Canon_2020-03-11_18.15.17.jpg,2020,3,normal,
ech_kalor_Canon_2020-03-11_19.42.03.jpg,2020,3,normal,
ech_kalor_Canon_2020-03-11_19.58.31.jpg,2020,3,normal,
ech_kalor_Canon_2020-03-11_20.22.50.jpg,2020,3,normal,
ech_kalor_Canon_2020-03-11_20.53.20.jpg,2020,3,normal,
ech_kalor_Canon_2020-03-11_22.10.21.jpg,2020,3,normal,
ech_kalor_Canon_2020-03-11_23.10.20.jpg,2020,3,normal,
ech_kalor_Canon_2020-03-12_00.10.19.jpg,2020,3,normal,
ech_kalor_Canon_2020-03-12_01.10.20.jpg,2020,3,normal,
ech_kalor_Canon_2020-03-12_02.10.21.jpg,2020,3,normal,
ech_kalor_Canon_2020-03-12_03.43.01.jpg,2020,3,normal,
ech_kalor_Canon_2020-03-12_05.10.28.jpg,2020,3,normal,
ech_kalor_Canon_2020-03-12_08.10.25.jpg,2020,3,lave,
ech_kalor_Canon_2020-03-12_11.10.22.jpg,2020,3,normal,
ech_kalor_Canon_2020-03-12_17.15.19.jpg,2020,3,lave,
ech_kalor_Canon_2020-04-01_00.10.15.jpg,2020,4,normal,
ech_kalor_Canon_2020-04-01_01.10.17.jpg,2020,4,normal,
ech_kalor_Canon_2020-04-01_02.10.18.jpg,2020,4,normal,
ech_kalor_Canon_2020-04-01_08.10.18.jpg,2020,4,lave,
ech_kalor_Canon_2020-04-21_05.30.37.jpg,2020,4,normal,
ech_kalor_Canon_2020-04-21_05.34.43.jpg,2020,4,normal,
ech_kalor_Canon_2020-04-21_08.10.15.jpg,2020,4,normal,
ech_kalor_Canon_2020-04-21_11.10.18.jpg,2020,4,normal,
ech_kalor_Canon_2020-04-21_12.48.17.jpg,2020,4,normal,
ech_kalor_Canon_2020-04-21_17.15.16.jpg,2020,4,normal,
ech_kalor_Canon_2020-07-01_00.10.17.jpg,2020,7,normal,
ech_kalor_Canon_2020-07-01_01.10.15.jpg,2020,7,lave,
ech_kalor_Canon_2020-07-01_02.10.17.jpg,2020,7,normal,
ech_kalor_Canon_2020-07-01_05.10.17.jpg,2020,7,normal,
ech_kalor_Canon_2020-07-01_08.10.17.jpg,2020,7,normal,
ech_kalor_Canon_2020-07-01_11.10.17.jpg,2020,7,normal,
ech_kalor_Canon_2020-07-01_17.15.16.jpg,2020,7,normal,
ech_kalor_Canon_2020-07-01_18.15.16.jpg,2020,7,normal,
ech_kalor_Canon_2020-07-01_22.10.17.jpg,2020,7,normal,
ech_kalor_Canon_2020-07-01_23.10.17.jpg,2020,7,normal,
ech_kalor_Canon_2020-07-02_00.10.17.jpg,2020,7,normal,
ech_kalor_Canon_2020-07-02_01.10.17.jpg,2020,7,normal,
ech_kalor_Canon_2020-07-02_02.10.16.jpg,2020,7,normal,
ech_kalor_Canon_2020-07-02_05.10.17.jpg,2020,7,normal,
ech_kalor_Canon_2020-07-02_08.10.17.jpg,2020,7,normal,
ech_kalor_Canon_2020-07-02_11.10.17.jpg,2020,7,normal,
ech_kalor_Canon_2020-07-02_16.48.35.jpg,2020,7,normal,
ech_kalor_Canon_2020-07-02_17.15.16.jpg,2020,7,normal,
ech_kalor_Canon_2020-07-02_18.15.15.jpg,2020,7,normal,
ech_kalor_Canon_2020-07-02_22.10.18.jpg,2020,7,normal,
ech_kalor_Canon_2020-07-02_23.10.17.jpg,2020,7,normal,
ech_kalor_Canon_2020-07-03_00.10.16.jpg,2020,7,normal,
ech_kalor_Canon_2020-07-03_01.10.17.jpg,2020,7,normal,
ech_kalor_Canon_2020-07-03_02.10.17.jpg,2020,7,normal,
ech_kalor_Canon_2020-07-03_05.10.17.jpg,2020,7,lave,
ech_kalor_Canon_2020-08-01_00.10.17.jpg,2020,8,normal,
ech_kalor_Canon_2020-08-01_01.10.17.jpg,2020,8,normal,
ech_kalor_Canon_2020-08-01_02.10.17.jpg,2020,8,normal,
ech_kalor_Canon_2020-08-01_05.10.17.jpg,2020,8,normal,
ech_kalor_Canon_2020-08-01_08.10.16.jpg,2020,8,normal,
ech_kalor_Canon_2020-08-01_11.10.18.jpg,2020,8,normal,
ech_kalor_Canon_2020-08-01_17.15.15.jpg,2020,8,normal,
ech_kalor_Canon_2020-08-01_18.15.15.jpg,2020,8,normal,
ech_kalor_Canon_2020-08-01_22.10.18.jpg,2020,8,normal,
ech_kalor_Canon_2020-08-01_23.10.17.jpg,2020,8,normal,
ech_kalor_Canon_2020-08-02_00.10.17.jpg,2020,8,normal,
ech_kalor_Canon_2020-08-02_01.10.17.jpg,2020,8,normal,
ech_kalor_Canon_2020-08-02_02.10.17.jpg,2020,8,lave,
ech_kalor_Canon_2020-08-02_05.10.17.jpg,2020,8,normal,
ech_kalor_Canon_2020-08-02_08.10.17.jpg,2020,8,lave,
ech_kalor_Canon_2020-08-02_11.10.18.jpg,2020,8,normal,
ech_kalor_Canon_2020-08-02_17.15.16.jpg,2020,8,lave,
ech_kalor_Canon_2020-08-02_18.15.15.jpg,2020,8,normal,
ech_kalor_Canon_2020-08-02_22.10.17.jpg,2020,8,normal,
ech_kalor_Canon_2020-08-02_23.10.17.jpg,2020,8,normal,
ech_kalor_Canon_2020-08-03_00.10.16.jpg,2020,8,normal,
ech_kalor_Canon_2020-08-03_01.10.17.jpg,2020,8,normal,
ech_kalor_Canon_2020-08-03_02.10.15.jpg,2020,8,normal,
ech_kalor_Canon_2020-08-03_05.10.17.jpg,2020,8,lave,
ech_kalor_Canon_2020-08-03_08.10.17.jpg,2020,8,normal,
ech_kalor_Canon_2020-09-01_00.10.15.jpg,2020,9,normal,
ech_kalor_Canon_2020-09-01_01.10.17.jpg,2020,9,normal,
ech_kalor_Canon_2020-09-01_02.10.16.jpg,2020,9,lave,
ech_kalor_Canon_2020-09-01_05.10.17.jpg,2020,9,lave,
ech_kalor_Canon_2020-09-01_08.10.17.jpg,2020,9,normal,
ech_kalor_Canon_2020-09-01_11.10.18.jpg,2020,9,normal,
ech_kalor_Canon_2020-09-01_17.15.15.jpg,2020,9,lave,
ech_kalor_Canon_2020-09-01_18.15.15.jpg,2020,9,lave,
ech_kalor_Canon_2020-09-01_22.10.17.jpg,2020,9,normal,
ech_kalor_Canon_2020-09-01_23.10.17.jpg,2020,9,normal,
ech_kalor_Canon_2020-09-02_00.10.17.jpg,2020,9,normal,
ech_kalor_Canon_2020-09-02_01.10.17.jpg,2020,9,normal,
ech_kalor_Canon_2020-09-02_02.10.17.jpg,2020,9,normal,
ech_kalor_Canon_2020-09-02_05.10.17.jpg,2020,9,normal,
ech_kalor_Canon_2020-09-02_08.10.17.jpg,2020,9,normal,
ech_kalor_Canon_2020-09-02_11.10.18.jpg,2020,9,normal,
ech_kalor_Canon_2020-09-02_17.15.16.jpg,2020,9,lave,
ech_kalor_Canon_2020-09-02_18.15.16.jpg,2020,9,lave,
ech_kalor_Canon_2020-09-02_22.10.17.jpg,2020,9,normal,
ech_kalor_Canon_2020-09-02_23.10.17.jpg,2020,9,normal,
ech_kalor_Canon_2020-09-03_00.10.17.jpg,2020,9,normal,
ech_kalor_Canon_2020-09-03_01.10.17.jpg,2020,9,normal,
ech_kalor_Canon_2020-09-03_02.10.16.jpg,2020,9,lave,
ech_kalor_Canon_2020-09-03_05.10.17.jpg,2020,9,normal,
ech_kalor_Canon_2020-09-03_08.10.15.jpg,2020,9,lave,
ech_kalor_Canon_2020-10-01_00.10.15.jpg,2020,10,normal,
ech_kalor_Canon_2020-10-01_01.10.16.jpg,2020,10,normal,
ech_kalor_Canon_2020-10-01_02.10.15.jpg,2020,10,normal,
ech_kalor_Canon_2020-10-01_05.10.15.jpg,2020,10,lave,
ech_kalor_Canon_2020-10-01_08.10.18.jpg,2020,10,lave,
ech_kalor_Canon_2020-10-01_11.10.18.jpg,2020,10,normal,
ech_kalor_Canon_2020-10-01_13.14.09.jpg,2020,10,normal,
ech_kalor_Canon_2020-10-01_13.16.21.jpg,2020,10,normal,
ech_kalor_Canon_2020-10-01_17.15.16.jpg,2020,10,lave,
ech_kalor_Canon_2020-10-01_18.15.15.jpg,2020,10,lave,
ech_kalor_Canon_2020-10-01_22.10.19.jpg,2020,10,normal,
ech_kalor_Canon_2020-10-01_23.10.15.jpg,2020,10,normal,
ech_kalor_Canon_2020-10-02_00.10.15.jpg,2020,10,normal,
ech_kalor_Canon_2020-10-02_01.10.16.jpg,2020,10,normal,
ech_kalor_Canon_2020-10-02_02.10.15.jpg,2020,10,normal,
ech_kalor_Canon_2020-10-02_05.10.16.jpg,2020,10,lave,
ech_kalor_Canon_2020-10-02_08.10.17.jpg,2020,10,lave,
ech_kalor_Canon_2020-10-02_11.10.19.jpg,2020,10,normal,
ech_kalor_Canon_2020-10-02_17.15.16.jpg,2020,10,normal,
ech_kalor_Canon_2020-10-02_18.15.15.jpg,2020,10,normal,
ech_kalor_Canon_2020-10-02_22.10.18.jpg,2020,10,normal,
ech_kalor_Canon_2020-10-02_23.10.18.jpg,2020,10,normal,
ech_kalor_Canon_2020-10-03_00.10.17.jpg,2020,10,normal,
ech_kalor_Canon_2020-10-03_01.10.17.jpg,2020,10,normal,
ech_kalor_Canon_2020-10-03_02.10.17.jpg,2020,10,normal,
ech_kalor_Canon_2020-11-01_00.10.17.jpg,2020,11,normal,
ech_kalor_Canon_2020-11-01_01.10.18.jpg,2020,11,lave,
ech_kalor_Canon_2020-11-01_02.10.17.jpg,2020,11,normal,
ech_kalor_Canon_2020-11-01_05.10.19.jpg,2020,11,normal,
ech_kalor_Canon_2020-11-01_08.10.17.jpg,2020,11,normal,
ech_kalor_Canon_2020-11-01_11.10.18.jpg,2020,11,normal,
ech_kalor_Canon_2020-11-01_17.15.16.jpg,2020,11,lave,
ech_kalor_Canon_2020-11-01_18.15.15.jpg,2020,11,lave,
ech_kalor_Canon_2020-11-01_22.10.19.jpg,2020,11,normal,
ech_kalor_Canon_2020-11-01_23.10.17.jpg,2020,11,normal,
ech_kalor_Canon_2020-11-02_00.10.18.jpg,2020,11,normal,
ech_kalor_Canon_2020-11-02_01.10.17.jpg,2020,11,normal,
ech_kalor_Canon_2020-11-02_02.10.18.jpg,2020,11,normal,
ech_kalor_Canon_2020-11-02_05.10.17.jpg,2020,11,normal,
ech_kalor_Canon_2020-11-02_08.10.17.jpg,2020,11,normal,
ech_kalor_Canon_2020-11-02_11.10.18.jpg,2020,11,normal,
ech_kalor_Canon_2020-11-02_14.51.56.jpg,2020,11,normal,
ech_kalor_Canon_2020-11-02_14.56.21.jpg,2020,11,normal,
ech_kalor_Canon_2020-11-02_14.58.54.jpg,2020,11,normal,
ech_kalor_Canon_2020-11-02_17.15.15.jpg,2020,11,lave,
ech_kalor_Canon_2020-11-02_18.15.15.jpg,2020,11,lave,
ech_kalor_Canon_2020-11-02_22.10.17.jpg,2020,11,lave,
ech_kalor_Canon_2020-11-02_23.10.18.jpg,2020,11,normal,
ech_kalor_Canon_2020-11-03_00.10.16.jpg,2020,11,normal,
ech_kalor_Canon_2020-11-03_01.10.17.jpg,2020,11,lave,
ech_kalor_Canon_2020-12-01_00.10.16.jpg,2020,12,normal,
ech_kalor_Canon_2020-12-01_01.10.17.jpg,2020,12,normal,
ech_kalor_Canon_2020-12-01_02.10.17.jpg,2020,12,normal,
ech_kalor_Canon_2020-12-01_05.10.18.jpg,2020,12,normal,
ech_kalor_Canon_2020-12-01_08.10.18.jpg,2020,12,normal,
ech_kalor_Canon_2020-12-01_11.10.18.jpg,2020,12,normal,
ech_kalor_Canon_2020-12-01_15.59.38.jpg,2020,12,normal,
ech_kalor_Canon_2020-12-01_17.15.15.jpg,2020,12,lave,
ech_kalor_Canon_2020-12-01_18.15.15.jpg,2020,12,lave,
ech_kalor_Canon_2020-12-01_19.10.09.jpg,2020,12,normal,
ech_kalor_Canon_2020-12-01_19.16.10.jpg,2020,12,lave,
ech_kalor_Canon_2020-12-01_19.55.05.jpg,2020,12,normal,
ech_kalor_Canon_2020-12-01_19.57.54.jpg,2020,12,normal,
ech_kalor_Canon_2020-12-01_21.04.31.jpg,2020,12,normal,
ech_kalor_Canon_2020-12-01_22.10.16.jpg,2020,12,normal,
ech_kalor_Canon_2020-12-01_23.10.17.jpg,2020,12,normal,
ech_kalor_Canon_2020-12-02_00.10.17.jpg,2020,12,normal,
ech_kalor_Canon_2020-12-02_01.10.17.jpg,2020,12,normal,
ech_kalor_Canon_2020-12-02_02.10.17.jpg,2020,12,normal,
ech_kalor_Canon_2020-12-02_05.10.17.jpg,2020,12,normal,
